qid,lat,lon,sitelinks,iso
Q3028486,35.04374,135.79624,8,JP
Q3033351,34.85166,136.40035,5,JP
Q3049117,35.32585,139.56430,6,JP
Q3049365,35.34677,137.13024,6,JP
Q3054354,34.89114,134.65814,11,JP
Q3055370,38.37111,141.05972,5,JP
Q3070222,26.19667,127.68361,13,JP
Q3076914,35.30320,139.55500,5,JP
Q3076920,35.01550,135.70731,9,JP
Q3076936,34.69240,135.80412,7,JP
Q3076940,35.04882,135.80306,7,JP
Q3077059,32.68167,130.99361,7,JP
Q3077236,35.18369,136.93319,13,JP
Q3077314,34.84610,133.22600,8,JP
Q3077344,34.25747,135.94048,9,JP
Q3077393,34.86420,134.96100,10,JP
Q3077886,33.48000,130.93222,10,JP
Q3080218,38.98852,141.11033,9,JP
Q3080305,34.67588,135.84617,9,JP
Q3080421,35.03137,135.66112,8,JP
Q3080489,35.69431,139.78872,8,JP
Q3080561,35.91752,139.48907,9,JP
Q3080736,35.42112,136.14323,10,JP
Q3081773,36.37528,140.47694,8,JP
Q3082256,35.74297,139.74669,7,JP
Q3083875,35.78608,140.31831,10,JP
Q3087076,26.17333,127.82667,11,JP
Q3090693,33.53772,131.52875,9,JP
Q3091748,42.71944,142.68278,18,JP
Q3095180,37.03651,140.83720,6,JP
Q3100169,38.99000,141.25111,6,JP
Q3100364,38.94460,141.04570,6,JP
Q3109237,34.27972,132.31972,15,JP
Q3120766,35.72190,139.77471,10,JP
Q3128007,36.45424,138.85016,5,JP
Q3132219,37.40778,140.50029,7,JP
Q3133545,26.20417,127.71528,9,JP
Q3137717,34.60000,132.20778,8,JP
Q3139218,34.68874,135.84405,6,JP
Q3140143,32.81694,130.68944,5,JP
Q3140498,38.37218,141.05960,13,JP
Q3147650,34.85931,134.81903,10,JP
Q3155277,33.84786,132.79647,7,JP
Q3179279,34.29519,135.55019,7,JP
Q3188311,35.04389,135.74528,6,JP
Q3191227,34.41217,133.21031,9,JP
Q3192056,34.75230,134.83300,10,JP
Q3192708,35.49609,134.24155,6,JP
Q3192777,33.51500,130.52139,6,JP
Q3195151,35.03861,135.74306,7,JP
Q3197197,34.34260,135.88180,8,JP
Q3198272,36.12939,139.48102,6,JP
Q3198273,34.61181,135.72944,7,JP
Q3198275,35.71093,138.72237,6,JP
Q3198664,34.21019,135.58697,7,JP
Q3198670,34.45750,136.78556,5,JP
Q3201305,34.30333,133.09056,6,JP
Q3201319,34.25530,135.52580,7,JP
Q3214939,37.83830,139.23700,7,JP
Q3266874,35.65500,139.75900,9,JP
Q3274671,35.34165,136.99414,5,JP
Q3275446,34.80960,135.53200,10,JP
Q3285144,34.35401,133.57779,9,JP
Q3285749,35.10981,135.92094,7,JP
Q3295344,35.15833,136.97778,9,JP
Q3304613,35.33486,139.55139,7,JP
Q3325310,34.13967,133.69406,8,JP
Q3328153,35.01160,135.78720,5,JP
Q3329573,35.62278,139.61917,8,JP
Q3329598,35.66694,139.74333,7,JP
Q3330314,35.32467,139.55704,6,JP
Q3330657,35.01284,135.78357,10,JP
Q3330666,34.68722,135.19306,11,JP
Q3330671,34.70917,135.21333,6,JP
Q3331935,35.45361,135.80444,7,JP
Q3336018,35.96528,137.81139,7,JP
Q3571406,34.48444,135.83000,6,JP
Q3571906,34.35792,134.10125,8,JP
Q3572667,34.36764,135.86187,9,JP
Q3577571,38.44667,141.29111,5,JP
Q3594011,35.04170,135.74600,5,JP
Q3594058,37.33417,139.86078,8,JP
Q3695488,36.46885,137.54471,12,JP
Q3695496,39.55830,141.48830,13,JP
Q3789149,35.66083,139.67917,6,JP
Q3816159,34.41679,135.82615,7,JP
Q3862015,31.59722,130.54972,8,JP
Q4026928,34.97556,138.46694,5,JP
Q4118933,37.49139,139.94339,5,JP
Q4249885,35.41695,139.66004,14,JP
Q4250076,34.56278,135.60917,10,JP
Q4250584,34.56389,135.48750,16,JP
Q4301475,34.70361,135.77611,11,JP
Q4329112,35.61572,138.98022,7,JP
Q4333366,34.21750,135.60500,7,JP
Q4352786,35.18145,136.90637,5,JP
Q4383788,35.43639,139.64722,14,JP
Q4388146,35.67994,139.79772,11,JP
Q4404495,35.71236,139.72542,8,JP
Q4409991,34.18463,133.81803,9,JP
Q4503545,33.53860,130.50700,7,JP
Q4503729,35.21710,139.03900,5,JP
Q4504662,41.76278,140.71222,13,JP
Q4521182,24.42722,124.18333,13,JP
Q4533746,36.74167,138.41472,7,JP
Q4701257,38.27492,140.60292,9,JP
Q4738981,35.48168,140.12406,5,JP
Q4803387,43.80521,142.36470,5,JP
Q4805115,40.91222,140.45167,6,JP
Q4805122,36.64166,139.44797,8,JP
Q4811849,34.47028,135.82361,7,JP
Q4854329,37.91944,139.05306,5,JP
Q4924573,35.38799,136.94235,6,JP
Q5015641,35.06654,135.84389,6,JP
Q5015655,35.06966,135.86395,7,JP
Q5153794,35.67878,139.71764,7,JP
Q5158903,35.74639,139.58556,5,JP
Q5209838,36.73210,139.69190,8,JP
Q5214583,35.31560,139.53894,6,JP
Q5353648,35.61667,136.61972,6,JP
Q5358314,34.28096,135.40591,6,JP
Q5359335,35.43314,136.77314,5,JP
Q5359359,35.06030,135.75300,13,JP
Q5363823,35.45220,139.64300,8,JP
Q5365233,35.44920,139.63600,10,JP
Q5366860,32.78333,128.86667,7,JP
Q5367406,34.68306,135.86278,10,JP
Q5369428,35.67856,139.75394,9,JP
Q5369622,34.42944,135.82683,8,JP
Q5369846,34.33780,134.90300,8,JP
Q5369863,34.83771,137.79240,9,JP
Q5370064,34.83090,137.92371,9,JP
Q5370068,34.81806,137.88883,8,JP
Q5370103,34.83033,137.77364,8,JP
Q5370854,33.44664,130.02832,7,JP
Q5372158,35.44578,139.64975,9,JP
Q5377606,33.68998,135.33643,10,JP
Q4597635,45.13333,142.33333,11,JP
Q5557026,35.63601,139.72131,5,JP
Q5617092,35.74193,136.94740,9,JP
Q5627753,36.53750,139.35639,8,JP
Q5638728,34.39388,131.40109,7,JP
Q5640656,37.91446,139.03917,5,JP
Q5709027,33.31611,131.46889,6,JP
Q5753922,24.71889,125.46889,7,JP
Q5849431,34.56392,135.48730,11,JP
Q6125832,39.00344,141.62514,6,JP
Q6133107,36.77850,139.44280,7,JP
Q6134090,35.01964,135.78803,7,JP
Q6202742,35.50719,134.23750,11,JP
Q6349486,35.09849,138.90053,7,JP
Q6357152,36.47006,139.25760,7,JP
Q6381721,35.38137,140.16513,6,JP
Q6381724,35.40014,140.14224,5,JP
Q6385327,38.62694,140.96389,6,JP
Q6404042,34.56922,133.27103,5,JP
Q6405898,34.80722,137.65194,8,JP
Q6432945,36.80210,139.70640,7,JP
Q6434159,35.69972,135.04194,5,JP
Q6452114,35.00556,135.75833,5,JP
Q7677419,35.35330,140.15000,5,JP
Q6455283,41.79306,140.80333,5,JP
Q6455335,34.22765,135.57735,8,JP
Q6478187,43.93333,144.40000,9,JP
Q6587321,35.73570,139.73565,5,JP
Q6845423,33.01400,130.45600,14,JP
Q6850076,34.57536,138.94144,6,JP
Q6862773,34.71990,133.65440,6,JP
Q6884850,34.40315,135.38564,5,JP
Q6922220,35.39932,133.95576,5,JP
Q6922495,36.68764,137.67292,5,JP
Q6924212,36.21972,140.10417,8,JP
Q7040351,34.16282,132.19516,7,JP
Q7040364,36.41396,139.33376,7,JP
Q7040366,34.80250,137.62194,7,JP
Q7040476,38.05546,140.06461,6,JP
Q7069906,35.17284,136.92389,7,JP
Q7076776,35.72419,139.81544,8,JP
Q7076787,35.69900,139.48200,5,JP
Q7077228,41.06729,140.55497,7,JP
Q7077279,36.77161,139.42322,5,JP
Q7080287,37.61944,140.00278,6,JP
Q7080615,35.99239,139.08372,7,JP
Q7082047,34.24428,130.10576,31,JP
Q7105601,34.69366,135.50320,7,JP
Q7380607,35.03582,135.40461,5,JP
Q7385643,39.86053,141.79728,6,JP
Q7403152,38.31778,140.63264,7,JP
Q7403201,34.77828,137.97296,8,JP
Q7426357,35.33673,140.14552,5,JP
Q7446577,40.61667,140.57000,5,JP
Q7446985,36.56111,136.66306,6,JP
Q7497134,36.77960,139.71070,7,JP
Q7497865,35.66583,139.76139,8,JP
Q7498236,24.40019,124.24581,6,JP
Q7498240,34.40278,133.52167,8,JP
Q7667614,36.58037,139.39623,7,JP
Q7677955,34.84210,133.89940,6,JP
Q7680611,34.61510,135.73500,7,JP
Q7688021,36.54964,137.51590,6,JP
Q7751872,34.43056,131.41222,30,JP
Q7769551,36.25530,138.88780,9,JP
Q7813713,35.18444,136.93258,5,JP
Q7818931,36.25512,138.88743,27,JP
Q7850090,35.30222,140.13939,5,JP
Q7850448,36.63680,139.44000,7,JP
Q7881193,35.42375,140.11472,5,JP
Q7960756,35.30056,139.55056,5,JP
Q7960835,35.34520,134.39800,5,JP
Q7960851,33.90250,130.81700,5,JP
Q8010033,32.96922,131.40807,9,JP
Q8011246,34.07519,134.55527,9,JP
Q8011484,32.21108,130.76649,8,JP
Q8011662,37.00890,136.98410,9,JP
Q8011764,36.74917,137.02056,9,JP
Q8012031,35.23531,139.12699,6,JP
Q8013060,35.30050,134.82900,12,JP
Q8047874,35.15640,138.99200,8,JP
Q8048278,26.68800,128.22900,10,JP
Q8061364,32.28140,130.97987,5,JP
Q8062673,35.26640,140.16000,5,JP
Q8081436,32.66761,130.54682,5,JP
Q8081590,36.76052,139.71327,7,JP
Q8081591,35.01727,135.66935,5,JP
Q8081605,36.43472,139.27750,7,JP
Q10854965,34.20419,129.28611,5,JP
Q10855488,40.26741,141.30434,5,JP
Q10860801,35.78047,138.36772,5,JP
Q10871964,35.23514,139.12713,6,JP
Q10884282,31.61722,130.57694,7,JP
Q10889854,27.12139,142.21417,5,JP
Q10896675,35.05925,135.57838,5,JP
Q8081765,35.66226,139.68010,5,JP
Q8140388,40.50619,141.45961,12,JP
Q8191484,35.71333,139.76194,8,JP
Q8194022,34.38080,133.38000,11,JP
Q8536365,44.00106,144.23989,8,JP
Q8664338,35.01916,135.78028,6,JP
Q9004920,34.65011,135.51053,11,JP
Q9009869,34.24500,133.01000,9,JP
Q9087421,35.72222,139.67417,6,JP
Q10934650,35.03190,135.73990,9,JP
Q10938355,34.69353,135.50400,5,JP
Q10943054,34.99036,135.77561,6,JP
Q11048926,33.59496,133.62249,5,JP
Q11072216,35.46111,138.83333,6,JP
Q11090279,34.98810,135.77640,7,JP
Q11190939,35.48889,138.60972,18,JP
Q11104236,36.56600,138.19600,10,JP
Q11110966,43.38861,145.78250,6,JP
Q11129340,36.92600,136.76800,5,JP
Q11129346,35.65472,136.07473,6,JP
Q11143738,35.01915,135.71594,5,JP
Q11149639,34.77687,135.86179,6,JP
Q11153117,34.18517,135.19002,5,JP
Q11180557,33.60316,133.74518,5,JP
Q11259227,32.97129,130.60001,5,JP
Q11240833,35.39357,132.68711,6,JP
Q11244578,35.67644,139.75344,5,JP
Q11248197,38.04160,138.25600,15,JP
Q11271084,39.64889,141.98167,6,JP
Q11282566,34.70141,135.18949,5,JP
Q11284269,34.90291,132.07333,5,JP
Q11354068,34.80250,137.55167,7,JP
Q11355482,35.57219,135.88444,7,JP
Q11364246,35.10016,133.99470,5,JP
Q11366844,41.75595,140.71460,5,JP
Q11370354,33.94314,130.96181,6,JP
Q11375592,35.00917,135.76222,6,JP
Q11376795,34.85025,135.59416,5,JP
Q11377678,36.64944,137.68194,5,JP
Q11381858,33.99978,130.95654,5,JP
Q11383098,32.04783,131.42383,5,JP
Q11388300,35.73485,137.89544,5,JP
Q11390477,35.06178,135.25572,5,JP
Q11390511,32.50746,130.59989,5,JP
Q11391718,43.04697,141.35311,5,JP
Q11391726,34.17361,135.90750,9,JP
Q11398640,35.62333,140.16472,5,JP
Q11400269,36.05634,136.49209,6,JP
Q11402500,41.06556,140.55222,19,JP
Q11404767,41.02850,140.32950,5,JP
Q11407776,27.03845,142.17566,5,JP
Q11410063,34.80869,137.95494,8,JP
Q11410732,34.51863,135.63976,5,JP
Q11416484,36.70217,139.20742,5,JP
Q11417787,34.44506,135.45339,6,JP
Q11417836,34.34810,135.43400,8,JP
Q11418520,34.57001,135.79997,5,JP
Q11418602,36.35380,139.60030,8,JP
Q11431029,36.26500,138.99633,6,JP
Q11433634,35.65594,138.74317,6,JP
Q11434371,34.90417,139.09444,5,JP
Q11434795,34.17970,135.90940,6,JP
Q11436517,34.98441,137.16530,5,JP
Q11437550,40.27167,140.80389,5,JP
Q11438316,35.38671,132.69022,5,JP
Q11438553,36.41300,139.15666,6,JP
Q11448027,34.39710,135.39452,6,JP
Q11444739,33.88253,134.52189,5,JP
Q11444847,28.27917,129.37833,15,JP
Q11445053,34.69847,135.83336,6,JP
Q11450564,39.98360,141.73600,7,JP
Q11450944,33.33667,129.46583,6,JP
Q11452604,33.53970,130.56900,7,JP
Q11453014,33.24278,134.17639,7,JP
Q11459485,33.28549,130.19908,6,JP
Q11465812,36.27708,139.02778,6,JP
Q11462781,36.55667,137.00806,7,JP
Q11482445,33.76583,130.90611,5,JP
Q11492299,35.19639,139.02592,5,JP
Q11487395,27.16238,142.18999,5,JP
Q11501731,33.72992,135.99247,5,JP
Q11494967,34.88131,134.45139,5,JP
Q11496939,34.68790,135.84500,6,JP
Q11504902,36.75210,139.60371,8,JP
Q11508443,35.67724,139.74785,6,JP
Q11510926,41.76503,140.70889,6,JP
Q11521018,38.92339,139.84206,5,JP
Q11512300,35.66736,139.79028,7,JP
Q11517304,35.72685,139.76855,5,JP
Q11526469,34.68915,135.83980,7,JP
Q11531476,35.71994,139.77560,11,JP
Q11535667,34.35594,135.72067,5,JP
Q11544260,34.47000,135.81806,6,JP
Q11545747,35.48772,134.87281,5,JP
Q11548410,33.51810,130.49280,10,JP
Q11550484,33.54000,131.01167,6,JP
Q11550607,32.85517,128.90408,6,JP
Q11555353,34.99855,135.77924,10,JP
Q11571743,34.50333,135.54972,5,JP
Q11561284,35.34851,139.48864,5,JP
Q11563442,36.79971,139.42457,6,JP
Q11572952,33.58876,130.66394,5,JP
Q11573977,36.73560,137.01050,7,JP
Q11573988,34.18983,131.47178,7,JP
Q11574179,34.28417,133.05000,6,JP
Q11574990,34.99647,135.78093,6,JP
Q11567538,38.99310,141.11600,7,JP
Q11580783,34.81531,135.66106,5,JP
Q11579651,34.33353,133.92676,5,JP
Q11583492,37.30539,137.20744,6,JP
Q11590468,35.01138,135.74837,9,JP
Q11599951,34.75467,135.94228,8,JP
Q11596647,35.30222,139.52556,10,JP
Q11598454,35.71994,139.77560,5,JP
Q11595283,39.74026,140.08134,14,JP
Q11595801,34.22811,131.30347,5,JP
Q11603393,35.19236,139.02614,6,JP
Q11607220,44.01772,144.26911,5,JP
Q11608105,35.99557,138.15880,10,JP
Q11609236,35.53953,136.91508,8,JP
Q11609605,36.24256,139.55308,5,JP
Q11610358,43.62852,142.78553,6,JP
Q11611955,34.18278,133.08083,5,JP
Q11614050,35.03691,135.74458,5,JP
Q11616915,33.48017,130.92622,5,JP
Q11628433,35.18397,136.28428,6,JP
Q11629114,35.49311,138.67286,5,JP
Q11625972,35.07173,134.00610,6,JP
Q11633685,43.04627,141.35258,5,JP
Q11634373,34.18775,133.79858,6,JP
Q11637200,35.68700,138.57700,8,JP
Q11645050,43.60028,145.29761,7,JP
Q11646283,35.66608,136.07417,5,JP
Q11646374,36.28566,139.01619,6,JP
Q11646520,34.42956,135.52905,6,JP
Q11646547,35.16125,136.28306,5,JP
Q11647108,34.81694,137.68111,9,JP
Q11647684,34.29642,129.27222,7,JP
Q11648027,38.99330,141.10900,10,JP
Q11648300,43.07175,144.38856,5,JP
Q11652171,34.56083,135.85194,5,JP
Q11666638,34.72641,135.65367,6,JP
Q11666865,34.19376,135.15209,5,JP
Q11658779,35.03183,135.71008,5,JP
Q11660708,37.76861,140.68750,7,JP
Q11662265,40.82728,140.74866,5,JP
Q11662600,34.42894,131.22217,7,JP
Q11665155,35.04568,138.93990,5,JP
Q11667775,34.72417,135.25611,5,JP
Q11669454,36.13970,137.25800,7,JP
Q11669595,34.42892,133.50808,5,JP
Q11669662,32.65950,129.75100,5,JP
Q11672954,35.83320,138.06250,10,JP
Q11675275,34.97874,137.58619,5,JP
Q17212014,34.98930,135.76720,5,JP
Q17213418,34.45972,135.61861,5,JP
Q16944532,35.64749,139.70093,6,JP
Q17050475,34.45246,136.72130,13,JP
Q17214594,34.98533,136.05989,5,JP
Q17224235,35.27536,136.25350,11,JP
Q12366269,35.31685,139.53570,7,JP
Q12742788,34.89107,135.81077,7,JP
Q13383295,27.00000,142.16667,17,JP
Q15604669,38.25556,140.32806,12,JP
Q18337476,34.66894,135.50106,5,JP
Q20042067,35.03936,138.96203,6,JP
Q17866872,33.32306,130.49944,5,JP
Q20982926,35.71994,139.77560,6,JP
Q20983084,34.16139,133.87333,6,JP
Q19340630,35.66610,139.74500,6,JP
Q20044844,36.07638,138.08908,5,JP
Q27134534,26.75000,128.25000,14,JP
Q27355637,34.92889,137.09667,5,JP
Q28040588,36.75336,139.60399,6,JP
Q28418167,35.71994,139.77560,6,JP
Q28690431,41.95769,140.92544,6,JP
Q30925115,35.71209,139.76817,5,JP
Q30926451,26.38083,127.85028,5,JP
Q29051264,40.53889,141.55750,6,JP
Q31892412,35.66225,139.71700,10,JP
Q47492536,35.47750,138.65750,8,JP
Q48765500,43.19060,141.00777,7,JP
Q48807898,35.71062,139.76035,5,JP
Q55524104,34.56220,135.60940,7,JP
Q51685293,34.69539,135.75670,5,JP
Q64796766,33.25159,130.30141,5,JP
Q24559,45.42368,-75.69706,10,CA
Q39628,45.51538,-73.56234,15,CA
Q39858,48.51750,-68.46889,6,CA
Q41858,51.16667,-115.55000,70,CA
Q134750,44.34971,-76.01439,104,CA
Q99290,46.29673,-67.53016,13,CA
Q99455,44.30750,-78.30080,6,CA
Q124352,49.31528,-123.13833,18,CA
Q282314,45.48306,-73.57528,5,CA
Q284716,45.49167,-73.61667,18,CA
Q60974,45.56678,-74.38254,54,CA
Q72895,51.42472,-116.47972,36,CA
Q649501,50.94444,-115.74167,11,CA
Q650749,49.28292,-123.10965,9,CA
Q650762,49.28100,-123.10800,8,CA
Q651323,44.21983,-76.47514,39,CA
Q652073,45.50370,-73.57010,9,CA
Q289466,50.76170,-111.48500,44,CA
Q290738,44.79925,-79.72020,7,CA
Q304838,45.55970,-73.55080,6,CA
Q604604,61.19750,-140.99200,37,CA
Q614729,45.47583,-73.55611,6,CA
Q616460,44.22280,-76.50330,5,CA
Q628076,55.76083,-120.23556,26,CA
Q631128,48.11056,-66.36944,35,CA
Q664704,45.59482,-64.71428,7,CA
Q683110,49.74940,-113.62500,36,CA
Q738582,60.45361,-137.82917,41,CA
Q741133,74.71667,-91.85000,17,CA
Q745964,46.81182,-71.20538,36,CA
Q164074,52.87291,-106.52660,9,CA
Q168737,45.50903,-73.55333,8,CA
Q170567,48.45106,-68.52781,7,CA
Q175067,45.50760,-73.56080,9,CA
Q178031,52.89139,-118.46444,10,CA
Q178617,50.11220,-96.93190,6,CA
Q182343,42.88417,-78.91417,66,CA
Q185393,48.43230,-123.45040,7,CA
Q189113,51.59527,-55.53122,55,CA
Q204083,43.63889,-79.40361,8,CA
Q205036,45.50306,-73.59028,5,CA
Q217304,45.44435,-75.69393,13,CA
Q218501,47.57000,-52.68194,7,CA
Q240832,52.09889,-131.21750,26,CA
Q245680,47.56972,-52.68194,13,CA
Q257598,49.68944,-57.73806,46,CA
Q266818,45.39360,-75.71430,10,CA
Q273781,46.80806,-71.21722,9,CA
Q276785,46.81740,-71.21390,14,CA
Q321867,44.64750,-63.58028,6,CA
Q336701,48.56528,-123.46944,15,CA
Q367272,45.49028,-73.58472,14,CA
Q373143,46.81296,-71.20807,11,CA
Q379090,41.68278,-82.68306,14,CA
Q383051,51.30139,-117.52000,10,CA
Q391338,59.38330,-112.98300,53,CA
Q391391,61.59710,-125.85200,47,CA
Q392154,51.45280,-116.28300,11,CA
Q406972,43.64333,-79.37917,40,CA
Q439501,43.65250,-79.38167,10,CA
Q470703,44.61520,-78.04080,7,CA
Q489178,46.54320,-72.74500,5,CA
Q503429,52.80000,-117.90000,51,CA
Q507432,45.50182,-73.60652,7,CA
Q511316,43.64528,-79.38056,22,CA
Q512474,44.63775,-63.56605,7,CA
Q515965,44.23333,-76.47861,13,CA
Q519746,49.19780,-113.30900,8,CA
Q524833,45.50982,-73.55107,9,CA
Q531487,43.86300,-79.42270,13,CA
Q540062,45.89250,-59.98500,23,CA
Q541481,43.63583,-79.41500,11,CA
Q544356,45.50364,-73.57529,11,CA
Q581090,43.14650,-80.26570,6,CA
Q593199,43.66140,-79.39650,5,CA
Q939154,46.28194,-60.54361,5,CA
Q970897,45.43140,-73.67560,5,CA
Q1023450,48.43111,-123.43167,7,CA
Q1032248,45.50000,-73.54389,26,CA
Q1046446,43.67812,-79.40934,21,CA
Q1051168,45.42970,-75.69650,13,CA
Q1067302,46.80861,-71.21417,12,CA
Q1067385,45.50528,-73.56833,7,CA
Q1077975,49.28417,-123.12028,8,CA
Q1090432,45.55389,-73.55389,5,CA
Q1093313,46.80740,-71.20710,15,CA
Q1099589,42.89325,-78.92382,9,CA
Q1100749,45.10889,-64.30917,18,CA
Q1109932,46.49167,-63.38500,11,CA
Q786163,43.65028,-79.37389,6,CA
Q795176,44.39920,-65.21830,20,CA
Q806429,51.16417,-115.56167,11,CA
Q808269,53.06583,-121.51722,9,CA
Q810148,47.02385,-70.92897,13,CA
Q810869,52.75500,-106.11600,6,CA
Q820306,49.59110,-114.39500,8,CA
Q828212,48.99606,-113.90417,39,CA
Q828404,51.39530,-116.48700,40,CA
Q842881,46.20417,-72.83222,11,CA
Q844290,44.73417,-79.84528,6,CA
Q844533,45.86460,-64.29160,10,CA
Q852085,51.43330,-116.46700,30,CA
Q859199,50.70590,-114.07600,10,CA
Q862285,52.38920,-131.47100,27,CA
Q866741,49.28000,-123.09944,10,CA
Q867671,44.99540,-64.13270,5,CA
Q887686,45.50444,-73.55611,26,CA
Q894652,45.55987,-73.56396,16,CA
Q903323,50.88310,-116.04900,38,CA
Q908976,44.64440,-63.57320,9,CA
Q912646,43.25083,-79.06111,9,CA
Q913830,43.63970,-79.43260,6,CA
Q925113,45.31390,-73.90890,7,CA
Q931718,43.27530,-79.85540,15,CA
Q934422,43.65060,-79.35970,11,CA
Q935426,59.65000,-137.33333,26,CA
Q1427489,46.74556,-71.28806,28,CA
Q1438495,58.73417,-93.82028,8,CA
Q1438515,53.53194,-113.50667,7,CA
Q1438517,50.49220,-101.57700,5,CA
Q1438572,47.69417,-68.90139,5,CA
Q1438654,53.57330,-109.79200,8,CA
Q1439433,45.75194,-64.41806,9,CA
Q1457377,45.50912,-73.59801,7,CA
Q1477966,45.50389,-73.55694,5,CA
Q1495636,49.28470,-123.11100,16,CA
Q1496045,45.51220,-73.54580,8,CA
Q1514655,49.28194,-123.11472,11,CA
Q1528132,49.30878,-123.15608,6,CA
Q1529351,45.50500,-73.55500,18,CA
Q1537553,43.64840,-79.37430,9,CA
Q1543478,45.80000,-78.70000,26,CA
Q1546580,54.60000,-128.43300,5,CA
Q1547982,44.64750,-63.57472,6,CA
Q1555140,49.05110,-122.30700,8,CA
Q1572699,52.36673,-117.86902,14,CA
Q1579157,45.50889,-73.58778,9,CA
Q1588452,45.00578,-72.09769,12,CA
Q1589289,45.42472,-75.69944,20,CA
Q1617812,43.64680,-79.46300,14,CA
Q1629577,45.50890,-73.55140,10,CA
Q1671723,51.04043,-114.07835,7,CA
Q1683453,48.62833,-68.12306,5,CA
Q1687047,68.71667,-101.96667,14,CA
Q1705530,46.81500,-71.20194,10,CA
Q1718234,45.45833,-73.61167,10,CA
Q1725585,44.64720,-63.57750,6,CA
Q1743864,47.53861,-77.45861,6,CA
Q1814467,45.50447,-73.57738,12,CA
Q1814534,43.66222,-79.38028,16,CA
Q1868033,45.23798,-66.05415,7,CA
Q1869402,42.54750,-80.05920,6,CA
Q1892418,62.68333,-91.13333,5,CA
Q1122776,43.65397,-79.37898,9,CA
Q1125003,51.07410,-114.08800,6,CA
Q1125633,45.42556,-75.70028,7,CA
Q1126258,49.30000,-123.14000,32,CA
Q1129573,42.32450,-83.04005,6,CA
Q1139845,48.42180,-123.36800,11,CA
Q1143671,58.79716,-94.21343,9,CA
Q1148666,45.49960,-73.56680,15,CA
Q1150167,46.06330,-83.94670,6,CA
Q1151208,45.50870,-73.55390,20,CA
Q1151330,45.49910,-73.56830,19,CA
Q1153938,41.96667,-82.51667,21,CA
Q1165325,51.04560,-114.06300,6,CA
Q1185336,44.23026,-76.45968,7,CA
Q1188691,42.90690,-78.90560,16,CA
Q1238099,48.51981,-123.41829,12,CA
Q1239783,52.65639,-93.98488,21,CA
Q1239847,43.64790,-79.38080,12,CA
Q1240735,61.86310,-121.35500,19,CA
Q1286267,46.99833,-85.11000,22,CA
Q1313314,57.00278,-92.30472,15,CA
Q1315374,43.64660,-79.38640,12,CA
Q1317109,45.50361,-73.56472,10,CA
Q1326540,49.25574,-123.14450,8,CA
Q1327341,82.21667,-72.21667,31,CA
Q1327751,49.27370,-123.09800,15,CA
Q1328711,45.49667,-73.56806,6,CA
Q1339472,48.62500,-68.40833,22,CA
Q1352771,44.64893,-63.57533,6,CA
Q1420045,48.43038,-123.44752,7,CA
Q1946396,46.89083,-71.14750,17,CA
Q1950710,53.03390,-119.23200,12,CA
Q2000846,49.00214,-122.75653,16,CA
Q2002465,46.81385,-71.20660,14,CA
Q2089212,45.42557,-75.69511,13,CA
Q2101000,54.76170,-83.03880,6,CA
Q2112897,46.04680,-73.11570,6,CA
Q2113954,46.23493,-63.12608,8,CA
Q2114279,46.80944,-71.21056,30,CA
Q2151874,45.44380,-75.68560,14,CA
Q2856097,49.38297,-126.54403,5,CA
Q2879661,46.53333,-63.78333,6,CA
Q2886887,45.40250,-71.89306,11,CA
Q2886971,46.36806,-72.49750,8,CA
Q2887060,45.68333,-73.44167,6,CA
Q2901310,45.51528,-73.56417,6,CA
Q2904018,43.69580,-79.38470,6,CA
Q2277786,45.44944,-73.27694,8,CA
Q2295580,53.45250,-112.53556,13,CA
Q2338135,46.79889,-71.22472,15,CA
Q2339553,50.25720,-122.00300,6,CA
Q2364154,44.38000,-64.31389,6,CA
Q2414622,53.62720,-109.57600,6,CA
Q2457306,64.05111,-139.44083,5,CA
Q2590873,49.59653,-126.62278,6,CA
Q2599707,46.81240,-71.20440,9,CA
Q2601268,51.91670,-104.33300,6,CA
Q2622180,52.63300,-122.45000,5,CA
Q2750074,45.10940,-64.31030,15,CA
Q2817126,45.50430,-73.55750,5,CA
Q2820522,45.49278,-74.02972,5,CA
Q2971867,45.54050,-73.50820,5,CA
Q2981227,45.54028,-73.50778,5,CA
Q2981956,52.39306,-118.18333,12,CA
Q2981957,51.79999,-116.75223,7,CA
Q2935985,45.56720,-74.37920,6,CA
Q2935991,45.44823,-73.28369,9,CA
Q2936047,50.09000,-96.93408,6,CA
Q2937490,46.81261,-71.21358,6,CA
Q2942236,46.09119,-64.78205,6,CA
Q2942332,48.42800,-71.05310,6,CA
Q2942338,45.62472,-72.94917,7,CA
Q2942346,46.23140,-72.61290,6,CA
Q2942418,42.98580,-81.24960,7,CA
Q2942466,47.36667,-70.03881,7,CA
Q2942510,48.57306,-78.11750,7,CA
Q2942772,45.77806,-74.00250,6,CA
Q2942774,49.88930,-97.12200,10,CA
Q2942898,48.82972,-64.48667,6,CA
Q2942915,47.61778,-65.65528,7,CA
Q2943271,51.16944,-115.59111,7,CA
Q2944695,42.80000,-80.05030,5,CA
Q2957384,46.81214,-71.21222,5,CA
Q2960771,46.74815,-71.34159,8,CA
Q3097203,43.10880,-79.06340,6,CA
Q3077761,44.74110,-65.51890,6,CA
Q3077812,81.71667,-64.71667,9,CA
Q3077837,51.65460,-99.92380,5,CA
