qid,tier,lat,lon,sitelinks,iso
n5085759624,craft_cluster,34.02611,-5.00868,0,MA
n5085810521,craft_cluster,34.02628,-5.00868,0,MA
n5085810522,craft_cluster,34.02636,-5.00867,0,MA
n5097681221,craft_cluster,34.02746,-5.00882,0,MA
n5102837724,craft_cluster,34.02500,-5.00837,0,MA
n5102885423,craft_cluster,34.02475,-5.00773,0,MA
n5102916421,craft_cluster,34.02464,-5.00776,0,MA
n5105009321,craft_cluster,34.02385,-5.00986,0,MA
n5112772121,craft_cluster,34.02348,-5.00968,0,MA
n5112781621,craft_cluster,34.02323,-5.00944,0,MA
n5112800221,craft_cluster,34.02363,-5.00989,0,MA
n5112802126,craft_cluster,34.02325,-5.00989,0,MA
n5112806823,craft_cluster,34.02321,-5.00995,0,MA
n5128065337,craft_cluster,34.02404,-5.01126,0,MA
n5128099324,craft_cluster,34.02306,-5.01134,0,MA
n5130402176,craft_cluster,34.02429,-5.01276,0,MA
n5130412521,craft_cluster,34.02468,-5.01273,0,MA
n5142843123,craft_cluster,34.02716,-5.01096,0,MA
n4830547621,craft_cluster,34.03156,-5.02661,0,MA
n4798508623,craft_cluster,34.03257,-5.02343,0,MA
n4798542124,craft_cluster,34.03012,-5.02362,0,MA
n4798542525,craft_cluster,34.03075,-5.02364,0,MA
n4798577321,craft_cluster,34.03021,-5.02361,0,MA
n4798579621,craft_cluster,34.03001,-5.02361,0,MA
n4800884921,craft_cluster,34.02986,-5.02414,0,MA
n4801186521,craft_cluster,34.03057,-5.02412,0,MA
n4803361722,craft_cluster,34.03105,-5.02405,0,MA
n4803423421,craft_cluster,34.03120,-5.02405,0,MA
n4805375825,craft_cluster,34.03302,-5.02497,0,MA
n4805412222,craft_cluster,34.03292,-5.02476,0,MA
n4805438522,craft_cluster,34.03229,-5.02401,0,MA
n4805652122,craft_cluster,34.03284,-5.02472,0,MA
n4813284526,craft_cluster,34.03036,-5.02419,0,MA
n4819848824,craft_cluster,34.02969,-5.02552,0,MA
n4819894422,craft_cluster,34.02976,-5.02472,0,MA
n4819902721,craft_cluster,34.02977,-5.02554,0,MA
n4819917321,craft_cluster,34.02977,-5.02516,0,MA
n4819917326,craft_cluster,34.03046,-5.02427,0,MA
n4819941723,craft_cluster,34.03048,-5.02419,0,MA
n4830547321,craft_cluster,34.03152,-5.02642,0,MA
n4830547322,craft_cluster,34.03206,-5.02642,0,MA
n4830547324,craft_cluster,34.03230,-5.02642,0,MA
n4830547423,craft_cluster,34.03139,-5.02660,0,MA
n4832441821,craft_cluster,34.03433,-5.02618,0,MA
n4832474121,craft_cluster,34.03126,-5.02428,0,MA
n4832492421,craft_cluster,34.03104,-5.02461,0,MA
n4832496423,craft_cluster,34.03087,-5.02499,0,MA
n4832499621,craft_cluster,34.03101,-5.02469,0,MA
n4834825723,craft_cluster,34.03188,-5.02492,0,MA
n4855406422,craft_cluster,34.03482,-5.02380,0,MA
n4855511221,craft_cluster,34.03591,-5.02445,0,MA
n4857457622,craft_cluster,34.03531,-5.02493,0,MA
n4841726324,craft_cluster,34.03980,-5.03129,0,MA
n4746847522,craft_cluster,34.03236,-5.01267,0,MA
n4930331222,craft_cluster,34.03332,-5.00853,0,MA
n4832541321,craft_cluster,34.04079,-5.01691,0,MA
n4857496223,craft_cluster,34.04145,-5.01380,0,MA
n5242511823,craft_cluster,34.03684,-5.01363,0,MA
n5243935029,craft_cluster,34.03733,-5.01574,0,MA
n5244174446,craft_cluster,34.03957,-5.01398,0,MA
n4746806521,craft_cluster,34.03631,-5.00862,0,MA
n4776692621,institution,34.03868,-5.00980,0,MA
n4779027443,craft_cluster,34.03959,-5.01018,0,MA
n4779053424,craft_cluster,34.04020,-5.01060,0,MA
n4779066821,craft_cluster,34.03997,-5.01014,0,MA
n4833254525,craft_cluster,34.04107,-5.01183,0,MA
n4842582426,craft_cluster,34.04133,-5.00864,0,MA
n4844669971,craft_cluster,34.04147,-5.00844,0,MA
n4845560035,craft_cluster,34.04205,-5.01045,0,MA
n4845561021,craft_cluster,34.04217,-5.01059,0,MA
n4845604927,craft_cluster,34.04162,-5.01107,0,MA
n4845611023,craft_cluster,34.04171,-5.01160,0,MA
n4845682023,craft_cluster,34.04172,-5.01269,0,MA
n4856522727,craft_cluster,34.04182,-5.01174,0,MA
n4961718822,craft_cluster,34.04102,-5.01053,0,MA
n4873979523,craft_cluster,34.01971,-5.00672,0,MA
n4875778823,craft_cluster,34.01756,-5.00684,0,MA
n4885627723,craft_cluster,34.01668,-5.00684,0,MA
n4887821722,craft_cluster,34.01797,-5.00649,0,MA
n4899670021,craft_cluster,34.02040,-5.00661,0,MA
n4980879095,craft_cluster,34.02065,-5.00502,0,MA
n4980879104,craft_cluster,34.02066,-5.00454,0,MA
n4980880640,craft_cluster,34.02011,-5.00313,0,MA
n5011761221,craft_cluster,34.01706,-5.00553,0,MA
n5019938227,craft_cluster,34.01816,-5.00441,0,MA
n5020317324,craft_cluster,34.02057,-5.00266,0,MA
n5020324827,craft_cluster,34.01955,-5.00344,0,MA
n5020331123,craft_cluster,34.01974,-5.00329,0,MA
n5020331124,craft_cluster,34.01964,-5.00336,0,MA
n5097475723,craft_cluster,34.01795,-5.00585,0,MA
n4759419649,craft_cluster,34.02211,-4.99385,0,MA
n4772581722,craft_cluster,34.02038,-4.99620,0,MA
n4861530022,craft_cluster,34.02500,-5.00523,0,MA
n4903924421,craft_cluster,34.02419,-5.00543,0,MA
n4903999721,craft_cluster,34.02442,-5.00532,0,MA
n4926854921,craft_cluster,34.02723,-5.00524,0,MA
n4930656623,craft_cluster,34.02682,-5.00502,0,MA
n4942055023,craft_cluster,34.02404,-5.00618,0,MA
n4942056834,craft_cluster,34.02410,-5.00615,0,MA
n4948742221,craft_cluster,34.02476,-5.00614,0,MA
n4963625124,craft_cluster,34.02411,-5.00685,0,MA
n4963677721,craft_cluster,34.02467,-5.00653,0,MA
n4963695923,craft_cluster,34.02363,-5.00690,0,MA
n2001342005,market,34.02922,-4.99513,0,MA
n4774464269,craft_cluster,34.02562,-4.99544,0,MA
n4776564025,craft_cluster,34.02619,-4.99680,0,MA
n4950707927,craft_cluster,34.02828,-4.99403,0,MA
n4954614222,craft_cluster,34.02841,-4.99449,0,MA
n5128247627,craft_cluster,34.02831,-4.99488,0,MA
n5129574621,craft_cluster,34.02730,-4.99800,0,MA
n5147303724,craft_cluster,34.02658,-4.99622,0,MA
n5147303822,craft_cluster,34.02663,-4.99596,0,MA
n5149490825,craft_cluster,34.02535,-4.99578,0,MA
n5160440543,craft_cluster,34.02609,-4.99884,0,MA
n5160480822,craft_cluster,34.02606,-4.99877,0,MA
n4763797224,craft_cluster,34.02063,-4.99342,0,MA
n5158684723,craft_cluster,34.02188,-4.99373,0,MA
n5207301529,craft_cluster,34.01720,-4.98954,0,MA
n5239189537,craft_cluster,34.01818,-4.98749,0,MA
n5239191125,craft_cluster,34.02200,-4.98852,0,MA
n5239191128,craft_cluster,34.02068,-4.98779,0,MA
n5239191238,craft_cluster,34.02085,-4.98789,0,MA
n5239191244,craft_cluster,34.01828,-4.98739,0,MA
n5239191423,craft_cluster,34.01811,-4.98755,0,MA
n5239191529,craft_cluster,34.02125,-4.98811,0,MA
n4975076732,craft_cluster,34.02105,-4.98362,0,MA
n4975108423,craft_cluster,34.02106,-4.98392,0,MA
n4978960521,craft_cluster,34.02018,-4.98695,0,MA
n5204097321,craft_cluster,34.01776,-4.98677,0,MA
n5217807723,craft_cluster,34.01716,-4.98595,0,MA
n5239191136,craft_cluster,34.01824,-4.98603,0,MA
n4871958421,craft_cluster,34.02869,-4.99246,0,MA
n4889763526,craft_cluster,34.02945,-4.99362,0,MA
n4965743026,craft_cluster,34.02826,-4.98984,0,MA
n4965839053,craft_cluster,34.02710,-4.98818,0,MA
n4965873623,craft_cluster,34.02707,-4.98809,0,MA
n4967915423,craft_cluster,34.02673,-4.98742,0,MA
n4967930222,craft_cluster,34.02670,-4.98740,0,MA
n4979313804,craft_cluster,34.02367,-4.98902,0,MA
n4982238526,craft_cluster,34.02387,-4.98916,0,MA
n5239191421,craft_cluster,34.02744,-4.99255,0,MA
n4964889323,craft_cluster,34.02446,-4.98232,0,MA
n4968013326,craft_cluster,34.02561,-4.98613,0,MA
n4968065821,craft_cluster,34.02524,-4.98585,0,MA
n4759470141,craft_cluster,34.03047,-5.00521,0,MA
n4761517622,craft_cluster,34.02998,-5.00518,0,MA
n4763931021,craft_cluster,34.03280,-5.00508,0,MA
n4815413521,craft_cluster,34.03467,-4.99735,0,MA
n4834382723,craft_cluster,34.03410,-4.99581,0,MA
n4841355021,craft_cluster,34.03590,-4.99669,0,MA
n4847287233,craft_cluster,34.03437,-4.99707,0,MA
n4861633521,craft_cluster,34.03529,-4.99525,0,MA
n4869654622,craft_cluster,34.03133,-4.99390,0,MA
n4924400622,craft_cluster,34.03098,-4.99864,0,MA
n4924569622,craft_cluster,34.03464,-4.99813,0,MA
n4948598421,craft_cluster,34.03158,-4.99436,0,MA
n4963676725,craft_cluster,34.02969,-4.99453,0,MA
n4963707722,craft_cluster,34.02994,-4.99462,0,MA
n5112806721,craft_cluster,34.03240,-4.99636,0,MA
n4713135611,craft_cluster,34.04129,-5.00126,0,MA
n4814399921,craft_cluster,34.04114,-5.00549,0,MA
n4816827522,craft_cluster,34.04141,-5.00597,0,MA
n4818943523,craft_cluster,34.04081,-5.00641,0,MA
n4834356521,craft_cluster,34.03913,-5.00488,0,MA
n5185831421,craft_cluster,34.04132,-5.00123,0,MA
n4737961921,craft_cluster,34.04182,-4.99671,0,MA
n4746785222,craft_cluster,34.04075,-4.99643,0,MA
n4746848323,craft_cluster,34.04051,-4.99628,0,MA
n4746854422,craft_cluster,34.03898,-5.00016,0,MA
n4746865224,craft_cluster,34.04053,-4.99616,0,MA
n4748609726,craft_cluster,34.04000,-4.99638,0,MA
n4763949122,craft_cluster,34.03719,-4.99797,0,MA
n4778695521,craft_cluster,34.04140,-4.99619,0,MA
n4778734821,craft_cluster,34.04135,-4.99618,0,MA
n4778734822,craft_cluster,34.04130,-4.99619,0,MA
n4778775821,craft_cluster,34.04084,-4.99617,0,MA
n4785924122,craft_cluster,34.04086,-4.99874,0,MA
n4785942322,craft_cluster,34.04088,-4.99869,0,MA
n4786042622,craft_cluster,34.04082,-4.99830,0,MA
n4793164721,market,34.03833,-4.99779,0,MA
n4793179124,craft_cluster,34.03826,-4.99781,0,MA
n4798505921,craft_cluster,34.03854,-4.99789,0,MA
n4803546921,craft_cluster,34.03669,-4.99763,0,MA
n4805503724,institution,34.03740,-4.99884,0,MA
n4815265521,craft_cluster,34.03780,-4.99653,0,MA
n4815675023,institution,34.03790,-4.99619,0,MA
n4819874021,craft_cluster,34.03726,-4.99708,0,MA
n4843459022,craft_cluster,34.03710,-4.99729,0,MA
n4843533222,craft_cluster,34.03671,-4.99664,0,MA
n4869686821,craft_cluster,34.03622,-4.99457,0,MA
n4871834123,craft_cluster,34.02991,-4.99315,0,MA
n4887648821,craft_cluster,34.03365,-4.99044,0,MA
n4889781423,craft_cluster,34.03327,-4.99070,0,MA
n4903690722,craft_cluster,34.03430,-4.98980,0,MA
n5281953223,craft_cluster,34.00913,-4.98032,0,MA
n5293721221,craft_cluster,34.01532,-4.97658,0,MA
n5240978927,craft_cluster,34.00910,-4.96269,0,MA
n5190580325,craft_cluster,34.01420,-4.96499,0,MA
n5263682323,craft_cluster,34.01568,-4.96419,0,MA
n5263682421,craft_cluster,34.01565,-4.96431,0,MA
n5240978925,craft_cluster,34.01026,-4.96015,0,MA
n5295433623,craft_cluster,34.01798,-4.97872,0,MA
n5291467223,craft_cluster,34.01685,-4.96874,0,MA
n5303128721,craft_cluster,34.01939,-4.97283,0,MA
n2018232653,market,34.02562,-4.97252,0,MA
n5269826121,craft_cluster,34.01761,-4.96471,0,MA
n5281888423,craft_cluster,34.01807,-4.96625,0,MA
n5291557421,craft_cluster,34.01670,-4.96582,0,MA
n4818943526,craft_cluster,34.04269,-5.01039,0,MA
n4905963622,craft_cluster,34.04474,-5.00799,0,MA
n5725867221,craft_cluster,34.05769,-5.03066,0,MA
n4746811326,craft_cluster,34.04586,-5.00156,0,MA
n4787953124,craft_cluster,34.04498,-5.00560,0,MA
n4787964721,craft_cluster,34.04518,-5.00557,0,MA
n4788033321,craft_cluster,34.04379,-5.00586,0,MA
n4791589521,craft_cluster,34.04398,-5.00480,0,MA
n4803022728,craft_cluster,34.04384,-5.00542,0,MA
n4803044446,craft_cluster,34.04344,-5.00492,0,MA
n4804741322,craft_cluster,34.04319,-5.00419,0,MA
n4873007221,craft_cluster,34.04415,-5.00650,0,MA
n4820613521,craft_cluster,34.04412,-4.99951,0,MA
n5515551037,institution,34.05251,-4.99133,0,MA
n5262518871,market,34.06589,-5.00139,0,MA
n1721711295,institution,34.06045,-4.98274,0,MA
n4915625115,market,34.06192,-4.98338,0,MA
n5582102320,craft_cluster,34.06274,-4.98275,0,MA
n7101020487,craft_cluster,34.06296,-4.98218,0,MA
n13991764804,craft_cluster,34.06234,-4.97582,0,MA
n1360122234,market,34.06502,-4.97431,0,MA
n2312523152,market,34.06486,-4.98062,0,MA
n2312523280,market,34.06549,-4.97508,0,MA
n2312523588,market,34.06560,-4.98044,0,MA
n4925278169,institution,34.06389,-4.97638,0,MA
n11308369553,craft_cluster,34.06465,-4.97852,0,MA
n4787939079,craft_cluster,34.06408,-4.97280,0,MA
n6038504766,craft_cluster,34.06637,-4.97084,0,MA
n7020791872,craft_cluster,34.06076,-4.94961,0,MA
n13207036201,craft_cluster,34.06044,-4.94691,0,MA
n13761405501,market,34.46672,-4.68387,0,MA
n4983050605,market,34.21001,-4.02187,0,MA
n5003555839,institution,34.20868,-4.01654,0,MA
n4982956079,market,34.23377,-3.98621,0,MA
n4982965926,market,34.22367,-3.97421,0,MA
n1797755755,market,34.64662,-3.86311,0,MA
n5077982407,institution,35.00174,-5.90617,0,MA
n7855210638,market,35.25352,-6.08021,0,MA
n7855195618,market,35.25776,-6.07431,0,MA
n10688806852,market,35.45398,-6.03599,0,MA
n1686961078,market,35.46486,-6.03816,0,MA
n7282566792,institution,35.46521,-6.03019,0,MA
n11396090731,market,35.46666,-6.03194,0,MA
n5177903822,institution,34.91697,-5.34911,0,MA
n5210546026,institution,34.91456,-5.34879,0,MA
n3178727306,market,35.16610,-5.26555,0,MA
n3178762674,craft_cluster,35.16722,-5.26572,0,MA
n3770569370,craft_cluster,35.16775,-5.26363,0,MA
n3775325861,craft_cluster,35.16937,-5.26503,0,MA
n3775325868,craft_cluster,35.16946,-5.26471,0,MA
n3775325872,craft_cluster,35.16895,-5.26496,0,MA
n3779743161,craft_cluster,35.16859,-5.26374,0,MA
n3836100642,market,35.16487,-5.26808,0,MA
n3880155782,craft_cluster,35.16908,-5.26385,0,MA
n3154927574,craft_cluster,35.16989,-5.26182,0,MA
n3168504113,institution,35.16952,-5.25998,0,MA
n3191370991,institution,35.16884,-5.26135,0,MA
n3786039377,craft_cluster,35.16980,-5.26238,0,MA
n3786039378,craft_cluster,35.16936,-5.26142,0,MA
n3786039381,craft_cluster,35.16960,-5.26184,0,MA
n3880155783,craft_cluster,35.16942,-5.26119,0,MA
n7264390385,institution,35.16884,-5.26173,0,MA
n3807018541,craft_cluster,35.17372,-5.27077,0,MA
n3810172263,institution,35.17501,-5.26450,0,MA
n3154927590,craft_cluster,35.16993,-5.26190,0,MA
n3172118349,craft_cluster,35.17034,-5.25863,0,MA
n3172315124,craft_cluster,35.17017,-5.26121,0,MA
n3797091032,craft_cluster,35.17015,-5.25824,0,MA
n3797091033,craft_cluster,35.17025,-5.25900,0,MA
n3797091034,craft_cluster,35.17025,-5.25924,0,MA
n3797091035,craft_cluster,35.17034,-5.25888,0,MA
n3797091036,craft_cluster,35.17029,-5.25910,0,MA
n3797091037,craft_cluster,35.16992,-5.25863,0,MA
n3797091047,craft_cluster,35.17038,-5.25826,0,MA
n3798513408,craft_cluster,35.17025,-5.26137,0,MA
n3798513412,craft_cluster,35.17011,-5.25996,0,MA
n6485893985,craft_cluster,35.36833,-5.58888,0,MA
n13202934042,market,35.31912,-5.35698,0,MA
n14073547270,craft_cluster,35.42417,-5.12543,0,MA
n14073547269,craft_cluster,35.42361,-5.12382,0,MA
n11283150740,institution,35.56963,-5.37709,0,MA
n11283982160,craft_cluster,35.56868,-5.37405,0,MA
n11284152289,craft_cluster,35.56874,-5.37416,0,MA
n11284268881,craft_cluster,35.56896,-5.37463,0,MA
n2193213700,institution,35.57085,-5.38322,0,MA
n2193230127,market,35.57186,-5.38179,0,MA
n11283164431,craft_cluster,35.56972,-5.37576,0,MA
n13401950876,craft_cluster,35.57375,-5.37802,0,MA
n11283347276,institution,35.56871,-5.36793,0,MA
n12951272401,craft_cluster,35.56680,-5.36810,0,MA
n12951276203,institution,35.56921,-5.37129,0,MA
n11283950119,craft_cluster,35.56941,-5.36374,0,MA
n2197267043,institution,35.57064,-5.37067,0,MA
n5537788973,market,35.57247,-5.36858,0,MA
n7263713587,institution,35.57157,-5.36789,0,MA
n11283575969,craft_cluster,35.56980,-5.37356,0,MA
n4026742697,institution,35.57033,-5.36383,0,MA
n5537788984,market,35.57083,-5.36729,0,MA
n13190098601,institution,35.57069,-5.36609,0,MA
n8558424369,market,35.56884,-5.35903,0,MA
n6392031085,institution,35.57946,-5.35875,0,MA
n5907808971,market,35.70737,-5.90722,0,MA
n5592855231,market,35.74570,-5.82977,0,MA
n4999694543,craft_cluster,35.77256,-5.77430,0,MA
n12951261502,market,35.76725,-5.75231,0,MA
n2849419569,market,35.77849,-5.81389,0,MA
n4402567596,craft_cluster,35.77896,-5.81572,0,MA
n2328215993,institution,35.78386,-5.81088,0,MA
n2328215996,institution,35.78447,-5.81170,0,MA
n2854147826,institution,35.78200,-5.81070,0,MA
n7272121086,institution,35.78262,-5.81264,0,MA
n7275590090,institution,35.78156,-5.81269,0,MA
n12101340204,market,35.78582,-5.80913,0,MA
n12951261501,market,35.78279,-5.81177,0,MA
n13175216201,institution,35.78528,-5.81115,0,MA
n4755616121,institution,35.78863,-5.81488,0,MA
n8691067891,craft_cluster,35.78772,-5.81478,0,MA
n6657904367,institution,35.78848,-5.81232,0,MA
n8851322561,institution,35.78833,-5.81254,0,MA
n12184816838,institution,35.78711,-5.80928,0,MA
n12184723205,institution,35.78274,-5.76393,0,MA
n5359831234,market,34.91716,-4.12764,0,MA
n2414139848,market,35.05199,-4.07022,0,MA
n1602471150,market,35.24087,-3.92661,0,MA
n1889069859,market,35.14837,-3.84820,0,MA
n1802287449,market,34.89230,-3.66850,0,MA
n3025030027,craft_cluster,34.93827,-3.53427,0,MA
n3025032623,craft_cluster,34.93888,-3.53412,0,MA
n12467540125,craft_cluster,34.93806,-3.53468,0,MA
n1576285236,market,34.94297,-3.53513,0,MA
n3683152427,craft_cluster,34.94086,-3.53398,0,MA
n1583394240,market,35.00658,-3.54127,0,MA
n2960386004,institution,34.65565,-1.90072,0,MA
n4565204848,craft_cluster,34.65168,-1.89092,0,MA
n3299444275,craft_cluster,34.68021,-1.93559,0,MA
n4044816087,craft_cluster,34.67596,-1.92002,0,MA
n3245797443,craft_cluster,34.67943,-1.91872,0,MA
n3269757414,market,34.68078,-1.91426,0,MA
n2917756704,institution,34.69022,-1.91944,0,MA
n2949607932,institution,34.67820,-1.91226,0,MA
n2951721307,institution,34.67380,-1.90761,0,MA
n2926448727,market,34.68070,-1.90850,0,MA
n9068780877,market,34.68127,-1.90942,0,MA
n3245738735,craft_cluster,34.67868,-1.90207,0,MA
n7511665094,market,34.68051,-1.90635,0,MA
n2951545280,market,34.70024,-1.91877,0,MA
n3668262453,craft_cluster,34.70238,-1.91952,0,MA
n3255954820,craft_cluster,34.72555,-1.87660,0,MA
n3255954972,craft_cluster,34.73036,-1.87494,0,MA
n3255893261,craft_cluster,34.73231,-1.87231,0,MA
n5163346983,craft_cluster,34.73883,-1.87184,0,MA
n3606119010,craft_cluster,34.74006,-1.86708,0,MA
n1606703712,market,34.97146,-3.15028,0,MA
n4974473621,market,35.17993,-2.95402,0,MA
n5347880438,market,35.14724,-2.92597,0,MA
n5323900113,market,35.17722,-2.92329,0,MA
n3750252492,market,35.26221,-2.93404,0,MA
n4190074173,market,34.92126,-2.31637,0,MA
n4308488192,craft_cluster,34.95652,-2.09842,0,MA
n6408987800,market,35.08112,-2.21523,0,MA
n2956599725,market,35.07989,-2.21313,0,MA
w549960434,market,23.69101,-15.94004,0,MA
w1135299244,craft_cluster,26.21695,-14.28472,0,MA
w316630932,market,27.16027,-13.21801,0,MA
w1098678391,market,27.11194,-13.20647,0,MA
w1266314236,market,27.15225,-13.18457,0,MA
w1264986401,market,27.13055,-13.15318,0,MA
w1446373306,institution,26.69774,-11.77273,0,MA
w600413648,market,26.73679,-11.67518,0,MA
w1192714112,institution,29.00330,-10.07268,0,MA
w546397116,market,29.37818,-10.17448,0,MA
w383102666,market,28.02886,-9.28920,0,MA
w118114392,institution,28.47243,-9.85498,0,MA
w395876333,institution,28.94127,-9.95879,0,MA
w1262733957,craft_cluster,29.16968,-9.71805,0,MA
w1262670788,market,29.17406,-9.71453,0,MA
w1262670787,market,29.17457,-9.71450,0,MA
w346613543,market,29.66662,-9.36063,0,MA
w758960717,market,29.72006,-8.97321,0,MA
w1353032020,market,29.74722,-7.96558,0,MA
w228362997,market,30.19962,-9.63902,0,MA
w363236808,market,30.17542,-9.49674,0,MA
w383104915,market,30.44940,-9.65222,0,MA
w1467159881,institution,30.50775,-9.68660,0,MA
w382246891,market,30.35224,-9.55682,0,MA
w381869068,institution,30.41575,-9.59809,0,MA
w709500538,institution,30.41604,-9.59713,0,MA
w710567749,market,30.42175,-9.60017,0,MA
w675106029,market,30.38945,-9.57251,0,MA
w362660313,market,30.41278,-9.57959,0,MA
w1535303117,market,30.41183,-9.57948,0,MA
w1535303118,market,30.41124,-9.58060,0,MA
w1535303119,market,30.41171,-9.58085,0,MA
w1535303120,market,30.41229,-9.58022,0,MA
w135886361,market,30.41515,-9.56774,0,MA
w135887503,market,30.41474,-9.56742,0,MA
w363017952,market,30.35963,-9.53027,0,MA
w383364870,market,30.35525,-9.53012,0,MA
w386321140,market,30.35616,-9.53000,0,MA
w413937308,market,30.35352,-9.53027,0,MA
w363022992,market,30.35608,-9.53261,0,MA
w381276023,market,30.35643,-9.52210,0,MA
w381276021,market,30.35743,-9.52573,0,MA
w683014990,market,30.35508,-9.52795,0,MA
w381292380,market,30.36561,-9.54148,0,MA
w381288663,market,30.36859,-9.53834,0,MA
w385254523,craft_cluster,30.37045,-9.53131,0,MA
w382880741,market,30.35997,-9.52606,0,MA
w382248565,market,30.37508,-9.53606,0,MA
w426351449,market,30.37512,-9.53653,0,MA
w395341431,market,30.38094,-9.50643,0,MA
w362167190,market,30.21865,-9.36900,0,MA
w362187238,market,30.21842,-9.36858,0,MA
w362187937,market,30.21859,-9.36994,0,MA
w362188698,market,30.21624,-9.36888,0,MA
w362189362,market,30.22522,-9.36841,0,MA
w1488095568,market,30.45649,-9.64571,0,MA
w579953384,market,30.43251,-9.58976,0,MA
w230567160,institution,30.38749,-9.22252,0,MA
w230573117,market,30.38777,-9.20608,0,MA
w1414853208,market,30.39914,-9.21615,0,MA
w486972543,market,30.46889,-8.88022,0,MA
w1206993332,craft_cluster,31.16981,-8.90437,0,MA
w1207798218,market,31.29061,-8.58707,0,MA
w1208023268,market,30.40490,-8.08304,0,MA
w404273556,market,30.52553,-7.91489,0,MA
w1272548170,craft_cluster,30.74770,-8.12108,0,MA
w1206470784,market,31.23704,-8.23607,0,MA
w383046157,institution,31.21895,-7.97028,0,MA
w484437254,market,31.24904,-7.97847,0,MA
