country,place,kind,lat,lon,score,on printed map,printed rank,archetypes,whs,sources
Niger,Diffa,settlement,13.3154,12.6113,13,yes,8.0,,0,"ghsl-ucdb, osm"
Niger,Mirriah,settlement,13.7073,9.1501,13,no,,,0,"ghsl-ucdb, osm"
Niger,Dogondoutchi,settlement,13.6403,4.0265,12,yes,13.0,A11,0,"ghsl-ucdb, osm"
Nigeria,Benin City,settlement,6.3381,5.6258,100,yes,1.0,"A9, A11, A12",0,"ghsl-ucdb, osm, wdpa, wikidata"
Nigeria,Gashaka-Gumti,site,7.5134,11.6865,89,yes,3.0,A9,0,"wdpa, wikidata"
Nigeria,Abuja,settlement,9.0579,7.4951,88,yes,4.0,"A12, A11",0,"cuisine, ghsl-ucdb, osm"
Nigeria,Kainji Lake,site,10.0263,4.4939,88,yes,5.0,A9,0,wdpa
Nigeria,Jos,settlement,9.9285,8.8921,83,yes,6.0,"A11, A12",0,"cuisine, ghsl-ucdb, osm"
Nigeria,Osogbo,settlement,7.771,4.557,82,yes,2.0,A11,1,"ghsl-ucdb, osm, unesco-whs, wikidata"
Nigeria,Kano,settlement,12.0001,8.5167,81,yes,7.0,"A12, A11",0,"ghsl-ucdb, osm, wikidata"
Nigeria,Ondo,settlement,7.0932,4.8353,81,no,,A11,0,"ghsl-ucdb, osm"
Nigeria,Nguru,settlement,12.877,10.4554,79,yes,9.0,A11,0,"ghsl-ucdb, osm, wdpa, wikidata"
Nigeria,Ikom,settlement,5.9667,8.7063,79,yes,8.0,"A9, A11",0,"ghsl-ucdb, osm, wdpa, wikidata"
Nigeria,Yenagoa,settlement,4.9268,6.2676,78,yes,10.0,A11,0,"ghsl-ucdb, osm, wdpa, wikidata"
Nigeria,Ilorin,settlement,8.4966,4.5421,78,no,,"A11, A12",0,"ghsl-ucdb, osm"
Nigeria,Aba,settlement,5.1066,7.3667,77,yes,15.0,"A11, A12",0,"ghsl-ucdb, osm"
Nigeria,Okuta,settlement,9.2187,3.2012,76,yes,11.0,A11,0,"ghsl-ucdb, osm"
Nigeria,Idanre,settlement,7.1127,5.1159,75,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Nigeria,Wamba,settlement,8.9415,8.6031,75,no,,A11,0,"cuisine, ghsl-ucdb, osm, wdpa"
Nigeria,Otukpa,settlement,7.1017,7.6594,74,yes,12.0,A11,0,"cuisine, ghsl-ucdb, osm"
Nigeria,Ajaokuta,settlement,7.5623,6.655,74,no,,A11,0,"cuisine, ghsl-ucdb, osm, wikidata"
Nigeria,Doma,settlement,8.3931,8.3554,74,no,,A11,0,"cuisine, ghsl-ucdb, osm"
Nigeria,Nasarawa,settlement,8.5389,7.7082,74,no,,A11,0,"cuisine, ghsl-ucdb, osm"
Nigeria,Baro,settlement,8.6157,6.4185,72,yes,16.0,A11,0,"cuisine, ghsl-ucdb, osm"
Nigeria,Ibadan,settlement,7.3776,3.9059,72,no,,"A12, A11",0,"ghsl-ucdb, osm"
Nigeria,Kuje,settlement,8.8795,7.2276,71,no,,A11,0,"cuisine, ghsl-ucdb, osm"
Nigeria,Elele,settlement,5.1009,6.8141,71,no,,A11,0,"ghsl-ucdb, osm"
Nigeria,Makurdi,settlement,7.7337,8.5214,71,no,,A11,0,"cuisine, ghsl-ucdb, osm, wikidata"
Nigeria,Kwale,settlement,5.7077,6.434,71,no,,A11,0,"ghsl-ucdb, osm"
Nigeria,Lafia,settlement,8.4939,8.5153,70,yes,18.0,A11,0,"cuisine, ghsl-ucdb, osm"
Nigeria,Pankshin,settlement,9.3254,9.4352,70,no,,A11,0,"cuisine, ghsl-ucdb, osm"
Nigeria,Port Harcourt,settlement,4.7774,7.0134,70,no,,"A11, A12",0,"ghsl-ucdb, osm"
Nigeria,Saki,settlement,8.6676,3.3939,69,no,,A11,0,"ghsl-ucdb, osm"
Nigeria,Igangan,settlement,7.6807,3.1841,68,yes,14.0,A11,0,"ghsl-ucdb, osm"
Nigeria,Pindiga,settlement,9.9843,10.9523,68,yes,13.0,A9,0,"ghsl-ucdb, wdpa"
Nigeria,Ogbomoso,settlement,8.1337,4.2401,67,no,,A11,0,"ghsl-ucdb, osm"
Nigeria,Rano,settlement,11.5568,8.5807,67,no,,A11,0,"ghsl-ucdb, osm"
Nigeria,Ogoja,settlement,6.6584,8.7992,67,no,,A11,0,"ghsl-ucdb, osm"
Nigeria,Birnin Kudu,settlement,11.4521,9.4786,67,no,,A11,0,"ghsl-ucdb, osm"
Nigeria,Gumel,settlement,12.6269,9.3881,66,no,,A11,0,"ghsl-ucdb, osm"
Nigeria,Effium,settlement,6.6311,8.0581,66,no,,A11,0,"ghsl-ucdb, osm"
Nigeria,Kisi,settlement,9.083,3.852,66,no,,A11,0,"ghsl-ucdb, osm"
Nigeria,Kiyawa,settlement,11.7844,9.6069,64,no,,A11,0,"ghsl-ucdb, osm"
Nigeria,Idah,settlement,7.1135,6.7387,63,no,,A11,0,"ghsl-ucdb, osm"
Nigeria,Gaya,settlement,11.8606,9.0027,63,no,,A11,0,"ghsl-ucdb, osm"
Nigeria,Eket,settlement,4.6423,7.9244,63,no,,A11,0,"ghsl-ucdb, osm"
Nigeria,Badagry,settlement,6.415,2.8813,61,yes,20.0,A11,0,"ghsl-ucdb, osm, wikidata"
Nigeria,Enugu-Ezike,settlement,6.9827,7.4553,60,no,,A11,0,"cuisine, ghsl-ucdb, osm"
Nigeria,Dutse,settlement,11.7562,9.339,60,no,,A11,0,"ghsl-ucdb, osm"
Nigeria,Lafiagi,settlement,8.853,5.4164,60,no,,A11,0,"ghsl-ucdb, osm"
Nigeria,Obudu,settlement,6.6682,9.1645,57,no,,A11,0,"ghsl-ucdb, osm"
Nigeria,Darazo,settlement,10.9992,10.4106,55,no,,A11,0,"ghsl-ucdb, osm"
Nigeria,Gwarzo,settlement,11.916,7.9337,55,no,,A11,0,"ghsl-ucdb, osm"
Nigeria,Ijebu-Igbo,settlement,6.972,3.9994,55,no,,A11,0,"ghsl-ucdb, osm"
Nigeria,Lokoja,settlement,7.7969,6.7405,54,no,,A11,0,"cuisine, ghsl-ucdb, osm"
Nigeria,Igbara-Odo,settlement,7.5025,5.0626,54,no,,A11,0,"ghsl-ucdb, osm"
Nigeria,Igbor,settlement,7.4512,8.6081,53,no,,A11,0,"cuisine, ghsl-ucdb, osm"
Nigeria,Sofo-Birnin-Gwari,settlement,11.0154,6.7804,52,no,,A9,0,"ghsl-ucdb, wdpa, wikidata"
Nigeria,Ejigbo,settlement,7.903,4.3136,50,no,,A11,0,"ghsl-ucdb, osm"
Nigeria,Orita-Eruwa,settlement,7.5563,3.4411,49,no,,A11,0,"ghsl-ucdb, osm"
Nigeria,Igboho,settlement,8.8378,3.7563,48,no,,A11,0,"ghsl-ucdb, osm"
Nigeria,Kaduna,settlement,10.5264,7.4388,48,no,,"A11, A12",0,"cuisine, ghsl-ucdb, osm, wikidata"
Nigeria,Lagos,settlement,6.4541,3.3947,48,no,,"A12, A11",0,"ghsl-ucdb, osm, wikidata"
Nigeria,Ugep,settlement,5.8087,8.081,47,no,,A11,0,"ghsl-ucdb, osm"
Nigeria,Ise-Ekiti,settlement,7.4648,5.4233,45,no,,A9,0,"ghsl-ucdb, osm, wdpa"
Nigeria,Igbeti,settlement,8.7492,4.1311,45,no,,A9,0,"ghsl-ucdb, osm, wdpa"
Nigeria,Okigwe,settlement,5.8292,7.3506,44,no,,A11,0,"ghsl-ucdb, osm"
Nigeria,Bonny,settlement,4.4516,7.1707,44,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Nigeria,Wukari,settlement,7.8714,9.7779,44,no,,A11,0,"cuisine, ghsl-ucdb, osm"
Nigeria,Fiditi,settlement,7.7139,3.9167,41,no,,A11,0,"ghsl-ucdb, osm"
Nigeria,Gombe,settlement,10.2897,11.1673,40,no,,A11,0,"ghsl-ucdb, osm"
Nigeria,Gwaram,settlement,11.2773,9.8839,35,no,,A11,0,"ghsl-ucdb, osm"
Nigeria,Ebute Ikorodu,settlement,6.6009,3.4882,35,no,,A11,0,"ghsl-ucdb, osm"
Nigeria,Owerri,settlement,5.4836,7.0332,32,no,,A11,0,"ghsl-ucdb, osm"
Nigeria,Alasia,settlement,6.4749,3.1691,32,no,,A11,0,"ghsl-ucdb, osm"
Nigeria,Agege,settlement,6.6156,3.3334,29,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Nigeria,Akure,settlement,7.2526,5.1931,27,no,,A11,0,"ghsl-ucdb, osm"
Nigeria,Abakaliki,settlement,6.3248,8.1137,26,no,,A11,0,"ghsl-ucdb, osm"
Nigeria,Uromi,settlement,6.7,6.3333,25,no,,A11,0,"ghsl-ucdb, osm, wdpa"
Nigeria,Kaiama,settlement,9.6053,3.941,25,no,,A11,0,"ghsl-ucdb, osm"
Nigeria,Enugu,settlement,6.4413,7.4988,24,no,,A11,0,"ghsl-ucdb, osm"
Nigeria,Anchau,settlement,10.9625,8.3923,23,no,,,0,"cuisine, ghsl-ucdb, wdpa"
Nigeria,Sapele,settlement,5.8941,5.6767,23,no,,,0,"ghsl-ucdb, osm, wdpa"
Nigeria,Suleja,settlement,9.1806,7.1794,20,no,,A11,0,"cuisine, ghsl-ucdb, osm"
Nigeria,Maiduguri,settlement,11.8469,13.1571,19,no,,"A12, A11",0,"ghsl-ucdb, osm"
Nigeria,Ikare,settlement,7.5259,5.7534,18,yes,17.0,,0,"ghsl-ucdb, osm"
Nigeria,Kagoro,settlement,9.6078,8.3904,18,no,,,0,"cuisine, ghsl-ucdb, wikidata"
Nigeria,Owo,settlement,7.1962,5.5868,18,no,,,0,"ghsl-ucdb, osm"
Nigeria,Calabar,settlement,4.9589,8.327,16,no,,,0,"ghsl-ucdb, osm, wikidata"
Nigeria,Umuahia,settlement,5.5249,7.4946,15,no,,,0,"ghsl-ucdb, osm, wikidata"
Nigeria,Oyo,settlement,7.8537,3.9324,14,no,,,0,"ghsl-ucdb, osm, wikidata"
Nigeria,Uyo,settlement,5.0513,7.9335,14,no,,,0,"ghsl-ucdb, osm, wikidata"
Nigeria,Ile-Ife,settlement,7.4824,4.5603,14,no,,A12,0,"ghsl-ucdb, osm, wikidata"
Nigeria,Sokoto,settlement,13.0627,5.2432,14,no,,A12,0,"ghsl-ucdb, osm, wikidata"
Nigeria,Katsina,settlement,12.9908,7.6018,14,no,,,0,"ghsl-ucdb, osm, wikidata"
Nigeria,Epe,settlement,6.5841,3.9834,14,no,,,0,"ghsl-ucdb, osm, wikidata"
Nigeria,Argungu,settlement,12.7448,4.5251,14,yes,19.0,,0,"ghsl-ucdb, wikidata"
Nigeria,Akowonjo,settlement,6.6101,3.3097,14,no,,,0,"ghsl-ucdb, osm, wikidata"
Nigeria,Enugu-Ukwu,settlement,6.1715,7.0053,14,no,,A12,0,"ghsl-ucdb, wikidata"
Nigeria,Bende,settlement,5.5587,7.6336,13,no,,A11,0,"ghsl-ucdb, osm"
Nigeria,Warri,settlement,5.5174,5.7501,11,no,,,0,"ghsl-ucdb, osm"
Nigeria,Bauchi,settlement,10.3103,9.8439,11,no,,,0,"cuisine, ghsl-ucdb, osm"
Nigeria,Ogwashi-Uku,settlement,6.1781,6.5246,10,no,,A11,0,"ghsl-ucdb, osm"
Norfolk Island,Norfolk,site,-26.7225,167.8083,100,yes,1.0,A9,0,wdpa
North Korea,T’ongch’ŏn-ŭp,settlement,38.9539,127.8917,100,yes,1.0,A9,2,"cuisine, ghsl-ucdb, osm, unesco-whs, wikidata"
North Korea,Pyongyang,settlement,39.0339,125.7543,94,yes,2.0,"A12, A11",0,"cuisine, ghsl-ucdb, osm, wikidata"
North Korea,Kaesŏng,settlement,37.9708,126.5544,86,yes,3.0,A11,1,"ghsl-ucdb, osm, unesco-whs, wikidata"
North Korea,Manp’o,settlement,41.1547,126.2894,47,yes,4.0,,1,"cuisine, ghsl-ucdb, osm, unesco-whs, wikidata"
North Korea,Anak,settlement,38.5108,125.4942,33,yes,10.0,,1,"ghsl-ucdb, osm, unesco-whs"
North Korea,Wŏnsan,settlement,39.1528,127.4436,29,no,,A11,0,"cuisine, ghsl-ucdb, osm"
North Korea,Ŭndŏk,settlement,42.5188,130.3348,23,yes,5.0,,0,"ghsl-ucdb, osm, wdpa"
North Korea,Yŏnan-ŭp,settlement,37.9089,126.1611,23,no,,,0,"ghsl-ucdb, osm, wdpa"
North Korea,Chongjin,settlement,41.7956,129.7758,20,yes,9.0,A11,0,"ghsl-ucdb, osm"
North Korea,Sinŭiju,settlement,40.1006,124.3981,19,yes,7.0,A11,0,"ghsl-ucdb, osm"
North Korea,Kanggye,settlement,40.9695,126.5852,17,no,,,0,"cuisine, ghsl-ucdb, osm, wikidata"
North Korea,Kangsŏn,settlement,38.9364,125.5811,16,no,,A11,0,"ghsl-ucdb, osm, wikidata"
North Korea,Samjiyŏn-ŭp,settlement,41.8036,128.3189,15,yes,8.0,A11,0,"ghsl-ucdb, osm, wikidata"
North Korea,Kujang-ŭp,settlement,39.8672,126.0303,14,yes,6.0,,0,"cuisine, ghsl-ucdb, osm, wikidata"
North Korea,Tŏkch’ŏn,settlement,39.7526,126.258,12,no,,,0,"cuisine, ghsl-ucdb, osm, wikidata"
North Korea,P’yŏngsŏng,settlement,39.2464,125.8719,11,no,,,0,"cuisine, ghsl-ucdb, osm"
North Korea,Anju,settlement,39.6178,125.6647,10,no,,,0,"cuisine, ghsl-ucdb, osm"
North Macedonia,Skopje,settlement,41.9965,21.4314,100,yes,1.0,A11,0,"cuisine, ghsl-ucdb, osm, wikidata"
North Macedonia,Ohrid,settlement,41.117,20.8017,96,yes,2.0,"A11, A9",2,"cuisine, ghsl-ucdb, osm, unesco-whs, wdpa, wikidata"
North Macedonia,Prilep,settlement,41.3456,21.5537,51,yes,5.0,A11,0,"cuisine, ghsl-ucdb, osm, wdpa, wikidata"
North Macedonia,Gostivar,settlement,41.7963,20.908,42,no,,A9,1,"cuisine, ghsl-ucdb, osm, unesco-whs, wdpa, wikidata"
North Macedonia,Shtip,settlement,41.7458,22.1958,42,no,,A11,0,"cuisine, ghsl-ucdb, osm, wikidata"
North Macedonia,Bitola,settlement,41.0323,21.3355,39,no,,A9,0,"cuisine, ghsl-ucdb, osm, wdpa, wikidata"
North Macedonia,Gevgelija,settlement,41.1429,22.5011,38,yes,3.0,A11,0,"cuisine, ghsl-ucdb, osm, wdpa, wikidata"
North Macedonia,Struga,settlement,41.1779,20.6789,35,no,,"A11, A9",1,"cuisine, ghsl-ucdb, osm, unesco-whs, wikidata"
North Macedonia,Debar,settlement,41.5229,20.522,28,no,,"A11, A9",0,"cuisine, ghsl-ucdb, osm, wdpa, wikidata"
North Macedonia,Resen,settlement,41.09,21.0088,26,no,,,0,"cuisine, ghsl-ucdb, osm, wdpa, wikidata"
North Macedonia,Veles,settlement,41.7172,21.772,24,no,,A11,0,"cuisine, ghsl-ucdb, osm, wikidata"
North Macedonia,Tetovo,settlement,42.0099,20.9714,23,no,,A9,0,"cuisine, ghsl-ucdb, osm, wdpa, wikidata"
North Macedonia,Kumanovo,settlement,42.1328,21.7158,23,no,,A11,0,"cuisine, ghsl-ucdb, osm, wikidata"
North Macedonia,Kriva Palanka,settlement,42.202,22.3339,21,no,,A11,0,"cuisine, ghsl-ucdb, osm, wikidata"
North Macedonia,Strumica,settlement,41.4376,22.6429,21,no,,A11,0,"cuisine, ghsl-ucdb, osm, wikidata"
North Macedonia,Negotino,settlement,41.4846,22.0906,21,no,,A11,0,"cuisine, ghsl-ucdb, osm, wikidata"
North Macedonia,Kavadarci,settlement,41.4334,22.0122,20,no,,"A11, A9",0,"cuisine, ghsl-ucdb, osm, wdpa"
North Macedonia,Tearce,settlement,42.0759,21.0518,19,no,,A9,0,"cuisine, ghsl-ucdb, wdpa, wikidata"
North Macedonia,Kičevo,settlement,41.5127,20.9587,19,no,,A11,0,"cuisine, ghsl-ucdb, osm, wikidata"
North Macedonia,Kochani,settlement,41.9164,22.4128,18,yes,4.0,,0,"cuisine, ghsl-ucdb, osm, wikidata"
North Macedonia,Ilinden,settlement,41.993,21.5808,16,no,,A11,0,"cuisine, ghsl-ucdb, osm, wdpa"
North Macedonia,Delcevo,settlement,41.9672,22.7694,13,no,,A11,0,"ghsl-ucdb, osm"
Northern Mariana Islands,Saipan,settlement,15.2123,145.7545,100,yes,1.0,,0,"ghsl-ucdb, osm"
Norway,Smoldalen,site,61.4601,12.4612,100,yes,1.0,A9,0,"cuisine, wdpa, wikidata"
Norway,Hamar,settlement,60.7945,11.068,98,no,,A9,0,"cuisine, ghsl-ucdb, wdpa, wikidata"
Norway,Røros Mining Town and the Circumference,site,62.3219,11.8339,95,yes,8.0,A9,1,"cuisine, unesco-whs, wdpa, wikidata"
Norway,Lillehammer,settlement,61.1151,10.4663,91,yes,6.0,A9,0,"cuisine, ghsl-ucdb, wdpa, wikidata"
Norway,Urnes Stave Church,site,61.2983,7.3227,84,yes,4.0,A9,2,"cuisine, unesco-whs, wdpa, wikidata"
Norway,Harstad,settlement,68.7983,16.5417,79,yes,9.0,A9,0,"ghsl-ucdb, wdpa, wikidata"
Norway,Gjøvik,settlement,60.7957,10.6915,78,no,,A9,0,"cuisine, ghsl-ucdb, wdpa, wikidata"
Norway,Oslo,settlement,59.9127,10.7461,78,yes,2.0,A12,0,"cuisine, ghsl-ucdb, wikidata"
Norway,Lillestrøm,settlement,59.956,11.0492,77,no,,A9,0,"cuisine, ghsl-ucdb, wdpa, wikidata"
Norway,Bergen,settlement,60.393,5.3242,77,yes,3.0,,1,"ghsl-ucdb, unesco-whs, wikidata"
Norway,Blåfjella-Skjækerfjella,site,64.151,12.8919,73,yes,10.0,A9,0,"wdpa, wikidata"
Norway,Trondheim,settlement,63.4305,10.3951,70,yes,12.0,A9,0,"ghsl-ucdb, wdpa, wikidata"
Norway,Arendal,settlement,58.4615,8.7725,69,no,,A9,0,"cuisine, ghsl-ucdb, wdpa, wikidata"
Norway,Fuggdalen,site,61.7697,11.2991,68,no,,A9,0,"cuisine, wdpa, wikidata"
Norway,Smådaladn,site,61.0303,8.5547,65,no,,A9,0,"cuisine, wdpa, wikidata"
Norway,Børgefjell/Byrkije,site,65.157,13.8934,65,yes,16.0,A9,0,"wdpa, wikidata"
Norway,Vegaøyan – The Vega Archipelago,site,65.6167,11.75,64,yes,13.0,A9,1,"unesco-whs, wdpa, wikidata"
Norway,Levanger,settlement,63.7464,11.2996,64,no,,A9,0,"ghsl-ucdb, wdpa, wikidata"
Norway,Bodø,settlement,67.2827,14.3751,64,yes,14.0,A9,0,"ghsl-ucdb, wdpa, wikidata"
Norway,Halden,settlement,59.1248,11.3875,63,no,,A9,1,"cuisine, ghsl-ucdb, unesco-whs, wdpa, wikidata"
Norway,Rjukan-Notodden Industrial Heritage Site,site,59.8786,8.5936,60,yes,15.0,,1,"cuisine, unesco-whs, wdpa, wikidata"
Norway,Horten,settlement,59.4172,10.4834,60,no,,,0,"cuisine, ghsl-ucdb, wikidata"
Norway,Tønsberg,settlement,59.2675,10.4076,59,no,,,0,"cuisine, ghsl-ucdb, wikidata"
Norway,Larvik,settlement,59.0533,10.0352,59,yes,5.0,,0,"cuisine, ghsl-ucdb, wikidata"
Norway,Ålesund,settlement,62.4723,6.1549,56,yes,7.0,A12,0,"ghsl-ucdb, wikidata"
Norway,Molde,settlement,62.7375,7.1591,56,no,,,0,"ghsl-ucdb, wdpa, wikidata"
Norway,Kristiansand,settlement,58.1467,7.9956,54,yes,11.0,A12,0,"ghsl-ucdb, wikidata"
Norway,Ljosådalen,site,59.2654,7.2697,53,yes,21.0,A9,0,"cuisine, wdpa, wikidata"
Norway,Haugesund,settlement,59.4138,5.268,52,yes,17.0,A12,0,"ghsl-ucdb, wikidata"
Norway,Kristiansund,settlement,63.1105,7.7279,52,yes,20.0,A9,0,"ghsl-ucdb, wdpa, wikidata"
Norway,Kongsberg,settlement,59.6686,9.6502,51,no,,A9,0,"cuisine, ghsl-ucdb, wdpa, wikidata"
Norway,Rondane,site,61.8877,9.7869,51,no,,A9,0,"cuisine, wdpa, wikidata"
Norway,Tromsø,settlement,69.6489,18.9551,50,yes,18.0,A9,0,"ghsl-ucdb, wdpa, wikidata"
Norway,Skien,settlement,59.2096,9.609,50,no,,A9,0,"cuisine, ghsl-ucdb, wdpa, wikidata"
Norway,Stavanger,settlement,58.9701,5.7333,48,no,,A9,0,"ghsl-ucdb, wdpa, wikidata"
Norway,Alta,settlement,69.9689,23.2717,47,yes,19.0,A9,1,"ghsl-ucdb, unesco-whs, wdpa, wikidata"
Norway,Struve Geodetic Arc,site,69.0286,23.3053,46,no,,A9,1,"unesco-whs, wdpa, wikidata"
Norway,Stjørdalshalsen,settlement,63.4681,10.9262,45,no,,A9,0,"ghsl-ucdb, wdpa, wikidata"
Norway,Porsgrunn,settlement,59.1405,9.6561,45,no,,A9,0,"cuisine, ghsl-ucdb, wdpa, wikidata"
Norway,Mo i Rana,settlement,66.3128,14.1428,43,no,,A9,0,"ghsl-ucdb, wdpa, wikidata"
Norway,Time,settlement,58.7333,5.7,41,no,,A9,0,"ghsl-ucdb, wdpa, wikidata"
Norway,Dovrefjell-Sunndalsfjella,site,62.3933,9.1478,41,no,,A9,0,"wdpa, wikidata"
Norway,Hardangervidda,site,60.1326,7.4912,40,no,,A9,0,"cuisine, wdpa, wikidata"
Norway,Drammen,settlement,59.7439,10.2045,39,no,,A12,0,"cuisine, ghsl-ucdb, wikidata"
Norway,Grimstad,settlement,58.3405,8.5934,39,no,,A12,0,"cuisine, ghsl-ucdb, wikidata"
Norway,Sandefjord,settlement,59.1312,10.2166,38,no,,A12,0,"cuisine, ghsl-ucdb, wikidata"
Norway,Mjøsund,site,64.8595,12.1676,37,no,,A9,0,"wdpa, wikidata"
Norway,Borgan og Frelsøy,site,64.9589,10.7982,37,no,,A9,0,"wdpa, wikidata"
Norway,Moss,settlement,59.434,10.6577,37,no,,A12,0,"cuisine, ghsl-ucdb, wikidata"
Norway,Asker,settlement,59.8333,10.4372,36,no,,A9,0,"cuisine, ghsl-ucdb, wdpa, wikidata"
Norway,Øvre Dividal,site,68.7091,19.7897,36,no,,A9,0,"wdpa, wikidata"
Norway,Forollhogna,site,62.6864,10.6449,36,no,,A9,0,"wdpa, wikidata"
Norway,Øyenskavlen,site,64.3015,11.0172,36,no,,A9,0,"wdpa, wikidata"
Norway,Fredrikstad,settlement,59.2181,10.9298,36,no,,A12,0,"cuisine, ghsl-ucdb, wikidata"
Norway,Vassfaret,site,60.5637,9.4193,35,no,,A9,0,"cuisine, wdpa, wikidata"
Norway,Havmyran,site,63.5076,8.6223,34,no,,A9,0,"wdpa, wikidata"
Norway,Makkaurhalvøya,site,70.6316,30.1428,33,no,,A9,0,"wdpa, wikidata"
Norway,Sarpsborg,settlement,59.2839,11.1096,32,no,,A12,0,"cuisine, ghsl-ucdb, wikidata"
Norway,Lofotodden,site,67.9742,12.9595,32,no,,A9,0,"wdpa, wikidata"
Norway,Folgefonna,site,60.058,6.2955,29,no,,A9,0,"wdpa, wikidata"
Norway,Kjølsøyværet/Valvær,site,66.7957,12.6783,27,no,,A9,0,"wdpa, wikidata"
Norway,Tromsdalen,settlement,69.65,19.0167,26,no,,A12,0,"ghsl-ucdb, wikidata"
Norway,Breheimen,site,61.7698,7.9212,25,no,,A9,0,"wdpa, wikidata"
Norway,Tanamunningen,site,70.492,28.4101,25,no,,A9,0,"wdpa, wikidata"
Norway,Froan,site,64.0455,9.0295,25,no,,A9,0,"wdpa, wikidata"
Norway,Jávreoaivvit,site,69.5242,21.2146,25,no,,A9,0,"wdpa, wikidata"
Norway,Melkevatn-Hjertvatn-Børsvatn,site,68.2409,16.7716,24,no,,A9,0,"wdpa, wikidata"
Norway,Sandnes,settlement,58.8524,5.7352,22,no,,A12,0,"ghsl-ucdb, wikidata"
Norway,Rago,site,67.448,15.9818,18,no,,A9,0,"wdpa, wikidata"
Norway,Røstøyan,site,67.4483,11.9523,13,no,,A9,0,"wdpa, wikidata"
Oman,Sur,settlement,22.5667,59.5289,100,yes,1.0,"A9, A11",1,"ghsl-ucdb, osm, unesco-whs, wdpa, wikidata"
Oman,Şalālah,settlement,17.015,54.0924,85,yes,2.0,A11,1,"ghsl-ucdb, osm, unesco-whs, wikidata"
Oman,Muscat,settlement,23.5841,58.4078,76,yes,3.0,A11,0,"ghsl-ucdb, osm, wikidata"
Oman,Qurayyāt,settlement,23.263,58.9201,73,yes,9.0,"A9, A11",0,"ghsl-ucdb, osm, wdpa"
Oman,Bahlā’,settlement,22.9789,57.3047,61,yes,6.0,A11,1,"ghsl-ucdb, osm, unesco-whs, wikidata"
Oman,Seeb,settlement,23.6703,58.1891,61,no,,A11,0,"ghsl-ucdb, osm, wdpa, wikidata"
Oman,‘Ibrī,settlement,23.2257,56.5157,59,no,,A11,1,"ghsl-ucdb, osm, unesco-whs, wikidata"
Oman,Izkī,settlement,22.9333,57.7667,50,no,,A11,1,"ghsl-ucdb, osm, unesco-whs"
Oman,Khasab,settlement,26.1799,56.2477,49,yes,4.0,A9,0,"ghsl-ucdb, wdpa"
Oman,Yanqul,settlement,23.5864,56.5397,48,yes,7.0,,0,"ghsl-ucdb, osm, wdpa"
Oman,Bawshar,settlement,23.5777,58.3998,29,no,,A11,0,"ghsl-ucdb, osm"
Oman,Al Buraymī,settlement,24.2509,55.7931,28,yes,5.0,,0,"ghsl-ucdb, osm, wikidata"
Oman,As Suwayq,settlement,23.8494,57.4386,26,yes,8.0,A11,0,"ghsl-ucdb, osm"
Oman,Badīyah,settlement,22.45,58.8,25,yes,10.0,A11,0,"ghsl-ucdb, osm, wdpa"
Oman,Nizwá,settlement,22.9333,57.5333,17,no,,,0,"ghsl-ucdb, osm, wikidata"
Oman,Barkā’,settlement,23.6787,57.886,15,no,,A11,0,"ghsl-ucdb, osm"
Oman,Sohar,settlement,24.3474,56.7094,14,yes,11.0,A11,0,"ghsl-ucdb, osm"
Oman,Rustaq,settlement,23.3908,57.4244,12,no,,A11,0,"ghsl-ucdb, osm"
Oman,Samā’il,settlement,23.2984,57.9531,10,no,,,0,"ghsl-ucdb, osm, wikidata"
Pakistan,Talagang,settlement,32.9277,72.4159,100,yes,1.0,A9,0,"ghsl-ucdb, wdpa"
Pakistan,Sukheke Mandi,settlement,31.8654,73.5088,100,yes,2.0,A10,0,"ghsl-ucdb, wikidata"
Pakistan,Kirthar National Park,site,25.6472,67.5222,100,yes,4.0,A9,0,wdpa
Pakistan,Wah Cantt,settlement,33.7709,72.7512,93,no,,,1,"ghsl-ucdb, unesco-whs, wikidata"
Pakistan,Taunsa,settlement,30.7036,70.6505,90,no,,,0,"cuisine, ghsl-ucdb, wdpa, wikidata"
Pakistan,Mastung,settlement,29.7997,66.8455,90,no,,,0,"cuisine, ghsl-ucdb, wdpa"
Pakistan,Multan,settlement,30.1968,71.4782,84,yes,3.0,A12,0,"cuisine, ghsl-ucdb, wikidata"
Pakistan,Ahmadpur East,settlement,29.1427,71.2577,84,no,,A12,0,"cuisine, ghsl-ucdb, wikidata"
Pakistan,Kot Addu,settlement,30.4691,70.967,84,no,,A12,0,"cuisine, ghsl-ucdb, wikidata"
Pakistan,Quetta,settlement,30.1841,67.0014,83,yes,6.0,A12,0,"cuisine, ghsl-ucdb"
Pakistan,Bahawalpur,settlement,29.3978,71.6752,83,no,,A12,0,"cuisine, ghsl-ucdb"
Pakistan,Jalalpur Pirwala,settlement,29.5051,71.222,83,no,,A12,0,"cuisine, ghsl-ucdb"
Pakistan,Dera Ghazi Khan,settlement,30.0459,70.6403,83,no,,A12,0,"cuisine, ghsl-ucdb"
Pakistan,Burewala,settlement,30.1667,72.65,83,yes,18.0,A12,0,"cuisine, ghsl-ucdb"
